Subject_ID,Segment,Condition,Condition_Name,Start_Sample,End_Sample,ECG_Mean,ECG_Std,ECG_Skewness,ECG_Kurtosis,Heart_Rate,SDNN,RMSSD,EMG_Mean,EMG_Std,EMG_Max,EMG_Skewness,EMG_Kurtosis,Chest_EDA_Mean,Chest_EDA_Std,Chest_EDA_Max,Chest_SCR_Count,Chest_SCR_Amplitude_Mean,Wrist_EDA_Mean,Wrist_EDA_Std,Wrist_EDA_Max,Wrist_SCR_Count,Wrist_SCR_Amplitude_Mean,BVP_Mean,BVP_Std,BVP_Amplitude,Pulse_Rate,SpO2,Alpha Fp 1 - Fp 2,Alpha F 3 - F 4,Alpha T 3 - T 4,Alpha P 3 - P 4,Beta1 Fp 1 - Fp 2,Beta1 F 3 - F 4,Beta1 T 3 - T 4,Beta1 P 3 - P 4,Beta2 Fp 1 - Fp 2,Beta2 F 3 - F 4,Beta2 T 3 - T 4,Beta2 P 3 - P 4,stress_score_weighted
3,168,4,unknown,3322798,3343798,-0.000580898,0.299274872,3.090761064,12.14893169,60.27017665,111.7512847,90.31488485,0.046164439,0.012464392,0.105818365,1.485035,3.053708501,7.327779461,0.018812343,7.43598938,30,0.069732666,0.3733254,0.007388842,0.384643,12,0.005525625,0.401598958,14.86465985,117.91,67.22100656,97,0.061399365,0.009063956,0.065173432,0.078918871,0.075122499,0.088863505,-0.074621302,0.033838373,0.091918394,0.19836693,0.009237232,0.006179022,0.2994726869835889
3,169,4,unknown,3333298,3354298,0.000470919,0.306626167,3.167169751,12.1672956,63.85169928,100.0623306,93.10333663,0.07167668,0.033688246,0.216104567,1.094204353,0.348549786,7.340434392,0.013798884,7.43598938,31,0.100338844,0.368456592,0.009220017,0.408987,9,0.010250167,-0.1365,36.79031584,450.19,64.17250674,97,0.075083303,0.02856583,0.109228025,0.121569425,0.12908134,0.101955292,-0.112195586,0.04056966,0.170985527,0.218657494,-0.060276688,0.009561899,0.33215409682687275
3,170,4,unknown,3343798,3364798,0.00196184,0.311549247,2.998998477,11.22575991,62.09955643,102.5778837,94.69719139,0.088674119,0.032948077,0.216104567,0.535262416,0.011074555,7.34439621,0.012698475,7.43560791,31,0.116286739,0.369631058,0.011729166,0.408987,7,0.015009036,-0.025463542,70.17672339,960.58,72.18045113,97,0.074985914,0.025918691,0.108394036,0.119046178,0.127322764,0.103645103,-0.106577082,0.040225387,0.169698416,0.222800315,-0.051012068,0.009470258,0.33446762952313136
3,171,4,unknown,3354298,3375298,0.000484865,0.310620685,2.800011864,10.30610277,61.91646192,121.3273154,87.47855875,0.085820092,0.027103256,0.214604787,0.876959646,1.101545812,7.347688312,0.012567179,7.44972229,30,0.102259318,0.366470583,0.011873841,0.402581,14,0.0107535,-0.440182292,75.45493611,960.58,70.4587156,97,0.052828663,-0.001335149,0.032964627,0.051333929,0.036602192,0.07730985,-0.061420276,0.031671883,0.031418862,0.182803889,0.049710968,0.005805534,0.335982818192766
3,172,4,unknown,3364798,3385798,-0.000359233,0.31196431,2.834113957,10.38161542,65.39427423,133.2225626,96.87357636,0.07051735,0.038140535,0.18001791,0.013000545,-0.45984728,7.36066662,0.020755048,7.470321655,32,0.082087517,0.356882525,0.00836314,0.393612,12,0.010116667,-0.189427083,52.80740556,463.47,80.61878453,0,0.06453332,0.0048029,0.053949539,0.071283506,0.060357897,0.090005755,-0.08984202,0.041516903,0.062578525,0.218902481,0.036653197,0.013345327,0.3223012533868196
3,173,4,unknown,3375298,3396298,0.000191744,0.301999783,2.964516751,11.53493729,59.8349381,139.0608548,74.70983715,0.032512218,0.038472092,0.177694068,1.461716074,1.116142205,7.36855427,0.016729117,7.470321655,30,0.073229472,0.3585802,0.007622268,0.366706,7,0.0032945,0.513,28.8871052,334.4,65.82857143,97,0.020624942,-0.037596632,-0.068176058,-0.040247032,-0.084488354,0.039873968,0.007150632,0.016770969,-0.150635215,0.118558788,0.179267133,-0.002079091,0.2832187236453674
3,174,4,unknown,3385798,3406798,0.001744893,0.298369891,2.889557132,11.37842257,53.7533842,64.08876094,72.84593751,0.009193306,0.002553811,0.031066542,2.805291516,14.98720869,7.368427876,0.010834018,7.460403442,26,0.071569589,0.364527367,0.001066822,0.366706,9,0.001708222,-0.060692708,10.74626434,113.89,69.81818182,97,0.05342003,0.021364383,0.083591467,0.09445163,0.101527926,0.08060073,-0.052498253,0.018304192,0.142942669,0.144122,-0.05876339,-0.008473778,0.27427810228602517
3,175,4,unknown,3396298,3417298,0.001964133,0.299934354,2.845007801,11.06859758,55.04864647,159.3045526,141.2919975,0.011701718,0.009380544,0.140704018,9.499880236,107.6441144,7.37240755,0.008952113,7.460403442,26,0.09197822,0.363320808,0.001505217,0.366706,9,0.001850972,0.038197917,16.14111424,167.17,64.24986057,97,0.115444643,0.025011106,0.183608469,0.172033363,0.205638688,0.166260398,-0.148218419,0.068970717,0.287759371,0.385032933,-0.023572659,0.032467148,0.22838442475242168
3,176,4,unknown,3406798,3427798,4.46e-05,0.29055857,2.901832699,11.85244929,50.11683985,118.2068975,145.4006489,0.013217569,0.009588046,0.140704018,8.640565362,93.29639984,7.359613273,0.014521831,7.455062866,25,0.086257935,0.361900617,0.001023193,0.364143,5,0.0017943,0.060088542,15.46777013,167.17,58.2133189,97,0.140620305,0.06191557,0.287997431,0.262886839,0.331962726,0.199174721,-0.189613765,0.072976643,0.486794899,0.419459441,-0.170251937,0.030861188,0.2270173483437013
3,177,4,unknown,3417298,3438298,-7.52e-05,0.292595017,2.846098873,11.49144767,51.05865667,109.2879837,140.6124896,0.015402728,0.007181577,0.057226119,2.635986559,8.911628336,7.353680729,0.010801134,7.474136353,25,0.156860352,0.361142458,0.001065525,0.362862,5,0.00108905,0.087333333,8.667185606,46.97,56.93574959,97,0.138302816,0.065184462,0.287527363,0.264272269,0.332871661,0.194611819,-0.189988668,0.070544789,0.488265773,0.40451044,-0.185155621,0.028553202,0.23079991368332897
3,178,4,unknown,3427798,3448798,0.002466908,0.298613561,2.858078718,11.21256341,52.83530095,149.2929033,155.571363,0.028232647,0.021765687,0.161445209,2.347451719,6.566546232,7.359640267,0.009730217,7.474136353,26,0.173099224,0.359626417,0.002480819,0.366706,7,0.002699607,0.04090625,22.36768551,224.38,61.49088901,97,0.142627674,0.050166785,0.268260109,0.244715188,0.30533306,0.201905281,-0.193935805,0.08075341,0.440801563,0.448560841,-0.114136937,0.038836172,0.234875974211068
3,179,4,unknown,3438298,3459298,0.001928181,0.298518043,2.860951513,11.2254635,53.01228215,124.7166696,117.8276153,0.03351468,0.021135584,0.161445209,2.131821615,5.635738619,7.359727133,0.012345384,7.445144653,26,0.096306434,0.357918183,0.002663534,0.366706,7,0.004484321,-0.296552083,24.07855917,224.38,61.72949002,97,0.094001746,0.023380399,0.151477084,0.146136948,0.172333079,0.137952081,-0.111072933,0.05048352,0.243398921,0.302252853,-0.036103843,0.017446034,0.25679223823361713
3,180,4,unknown,3448798,3469798,0.000210061,0.296672131,2.813798632,11.08237802,52.95274598,157.6773663,135.6202682,0.024228528,0.017434355,0.106259417,1.670171304,2.945773616,7.377771995,0.022290417,7.484436035,27,0.068339595,0.355761392,0.00564309,0.401299,8,0.007487375,-0.195890625,26.29264184,372.5,58.72200983,97,0.10537602,0.016139809,0.158441854,0.148532651,0.175939064,0.155259382,-0.124349799,0.062418658,0.245244097,0.360435459,0.004403829,0.028048834,0.23001817321346116
3,181,4,unknown,3459298,3480298,0.000460789,0.304303936,2.858270439,10.88102956,58.48127704,198.162129,137.7993546,0.032395143,0.027142561,0.139570246,0.987363991,0.255281102,7.397257414,0.013461359,7.486343384,30,0.081367493,0.351116858,0.008120798,0.401299,10,0.011883625,0.167869792,43.61901181,372.5,67.47940692,97,0.091333043,-0.011057646,0.084979846,0.085122902,0.085973547,0.135871192,-0.105089112,0.064497781,0.100379188,0.353224399,0.118453459,0.033476558,0.23941056256111934
3,182,4,unknown,3469798,3490798,0.000409127,0.307860116,2.946124071,11.1512336,62.4164066,114.7866107,84.37208566,0.030511883,0.026991845,0.139570246,1.115189019,0.576377709,7.391119912,0.014662799,7.486343384,31,0.127250917,0.340546592,0.00930204,0.367987,11,0.007512705,0.114359375,36.94368249,312.93,67.90644609,97,0.051647245,0.001334915,0.034202414,0.053558305,0.039069357,0.074794857,-0.062110326,0.030084266,0.035382306,0.173404496,0.037769851,0.004224751,0.3011752818881444
3,183,4,unknown,3480298,3501298,-0.000746177,0.303227107,2.949454324,11.50115133,62.62425447,137.9215657,118.9367628,0.037126798,0.041681828,0.432269065,4.095192596,27.80146619,7.406782041,0.043953309,7.591247559,27,0.118919655,0.341144542,0.029051279,0.574269,10,0.01812975,0.33078125,48.19845839,608.92,51.86385737,0,0.096123781,0.025789192,0.140250762,0.143306518,0.159824527,0.133009764,-0.13878624,0.058044857,0.214176691,0.307344662,-0.032942961,0.024046464,0.30318066887775036
3,184,4,unknown,3490798,3511798,-0.001816576,0.312125216,2.984148235,11.2205939,66.36381592,152.5145318,61.92968894,0.035652481,0.041475468,0.432269065,4.225455827,28.97718891,7.523228164,0.138608728,7.921981812,20,0.067863464,0.396305942,0.151313486,1.316184,10,0.098245475,0.203890625,55.11942557,608.92,76.38709677,93,-0.002613423,-0.058031721,-0.147697847,-0.105095964,-0.177578712,0.00559261,0.034406767,0.009535714,-0.298152517,0.062788198,0.257797584,-0.004988682,0.31450709246136604
3,185,4,unknown,3501298,3522298,0.002447841,0.302971114,3.210291854,12.5117047,68.57651774,115.0268668,104.5291313,0.010338287,0.008805479,0.065331695,3.54070723,13.4847477,7.839682824,0.247514014,8.221435547,20,0.099506378,0.416357592,0.143860763,1.316184,7,0.124106071,-0.178536458,32.47124138,343.3,74.16309013,93,0.089431999,0.036248924,0.134319938,0.145835064,0.157526988,0.117131146,-0.148237887,0.052902252,0.20769488,0.262672945,-0.076400183,0.019035568,0.27527676381826505
3,186,4,unknown,3511798,3532798,0.002019448,0.27677572,3.448309352,14.97837243,55.80434034,142.5802333,112.4882691,0.007055068,0.003316008,0.045228321,6.812248891,59.56270689,8.132253847,0.086039859,8.279800415,26,0.11913593,0.389245,0.008168036,0.412831,8,0.003603531,-0.127723958,19.7756825,235.9,73.38954469,97,0.077718028,0.003533328,0.090782596,0.093905684,0.099692142,0.116278875,-0.085130092,0.046166195,0.129622765,0.27281136,0.040765421,0.016557845,0.23979452470546317
3,187,4,unknown,3522298,3543298,-0.000465735,0.273682199,3.50895142,15.54219852,53.84615385,91.27218769,88.06305719,0.007069392,0.00150801,0.013151715,1.164303687,1.386943248,8.213232186,0.018124707,8.298110962,26,0.108043964,0.388454925,0.002075616,0.394893,10,0.002370325,0.035744792,12.65917706,75.91,68.2287618,97,0.063803568,0.016306469,0.092013946,0.098876884,0.107666121,0.096017364,-0.065675208,0.028742725,0.149089122,0.194497253,-0.028355853,0.000655273,0.26506447278869666
3,188,4,unknown,3532798,3553798,0.001130742,0.278757981,3.492373916,15.24966582,57.30456314,104.503958,113.8222057,0.010724597,0.008930629,0.079721233,3.335796663,13.7480299,8.222158014,0.015559397,8.326721191,28,0.110612597,0.3853372,0.003672314,0.391049,10,0.004100025,-0.467953125,25.12456713,276.91,57.58971612,97,0.101677455,0.042812821,0.184689961,0.180921787,0.214973942,0.142043494,-0.141548687,0.052785853,0.305727537,0.298782066,-0.109221942,0.017282523,0.2692688828996835
3,189,4,unknown,3543298,3564298,0.000223009,0.276298238,3.519280333,15.51553897,58.31233609,125.2773748,119.55044,0.012903703,0.008685635,0.079721233,3.029994256,12.59145428,8.244186529,0.032104996,8.394241333,26,0.097553547,0.393344958,0.012875203,0.417956,9,0.005552083,-0.107161458,26.41540703,276.91,65.62293275,97,0.100635706,0.032434968,0.165490806,0.162856004,0.189955857,0.141582551,-0.137830389,0.056368298,0.264888273,0.313134988,-0.063631953,0.021542404,0.25726588685726365
3,190,4,unknown,3553798,3574798,0.001524307,0.26858251,3.595567079,16.26035641,51.96733482,145.8788986,165.8704621,0.01118388,0.002818176,0.037676362,3.361043655,23.16448674,8.247840336,0.028110648,8.394241333,25,0.079681396,0.401683742,0.007683245,0.417956,7,0.0044385,0.390864583,13.80969793,103.87,68.01932367,97,0.16073769,0.065769222,0.321763561,0.290796762,0.368078383,0.22537853,-0.225359145,0.089441936,0.536315088,0.492994292,-0.168683591,0.043949836,0.21228262998605005
3,191,4,unknown,3564298,3585298,0.000883996,0.261225521,3.640439793,17.01657512,49.94549599,83.93177974,112.2109814,0.010416931,0.001775908,0.017057391,0.40013563,0.141009455,8.19504053,0.0355368,8.315658569,25,0.124557495,0.396046275,0.004305118,0.405143,7,0.002608143,0.088848958,8.303501902,59.6,62.47288503,97,0.104461239,0.04970151,0.213358293,0.201663902,0.249430581,0.150523619,-0.130711995,0.047480316,0.366656335,0.296965165,-0.146135205,0.011559594,0.24956875041619173
3,192,4,unknown,3574798,3595798,9.54e-06,0.269748753,3.573767268,16.14535106,57.51090374,169.1907799,156.4424952,0.010649055,0.003496185,0.041431796,3.30913646,18.4244116,8.159570676,0.024541087,8.278274536,27,0.113353023,0.393174117,0.010753522,0.489706,10,0.00903285,-0.244911458,17.69704265,161.93,66.27831715,97,0.136913679,0.039231969,0.23397906,0.216838203,0.263739048,0.192097317,-0.192094798,0.083238444,0.371719299,0.445621762,-0.06528697,0.04254909,0.22517574117545608
3,193,4,unknown,3585298,3606298,0.000858442,0.271661369,3.611057939,16.21359617,57.96656954,153.3039178,146.9341313,0.009104413,0.003911294,0.041431796,3.106222655,15.12349394,8.161045093,0.025058804,8.276748657,27,0.075940733,0.383703517,0.014877376,0.489706,11,0.010803364,0.012864583,23.01161827,187.28,70.1558302,97,0.130228847,0.04207686,0.226961059,0.212875588,0.257831855,0.18184045,-0.184688209,0.077024717,0.364164155,0.413968931,-0.082431864,0.037173988,0.23475454510521437
3,194,4,unknown,3595798,3616798,0.00263896,0.268391641,3.63894394,16.5368841,53.05606841,74.56317259,97.97375742,0.007724479,0.001748471,0.014387218,1.317298893,1.588903005,8.141372317,0.029152104,8.256530762,26,0.081590506,0.381108967,0.021567912,0.432049,11,0.003931136,-0.03284375,21.3304842,187.28,78.71468144,0,0.088529583,0.043880432,0.173782893,0.171025063,0.20526792,0.126673612,-0.112359394,0.038619862,0.298396198,0.244074327,-0.12963428,0.005285447,0.26782371304214964
3,195,4,unknown,3606298,3627298,0.001996811,0.272671498,3.508524867,15.58556054,53.38078292,108.1955901,136.4104949,0.007639002,0.001816745,0.014387218,1.173276512,1.1971692,8.088645099,0.031702877,8.223342896,26,0.079022921,0.396227733,0.025615632,0.432049,8,0.005285219,-0.128114583,39.74575998,542.5,62.74509804,97,0.133782949,0.063842594,0.27404412,0.254702447,0.317854922,0.18666673,-0.188443928,0.068920253,0.463645471,0.389091546,-0.180031446,0.027569767,0.23753122936895804
3,196,4,unknown,3616798,3637798,-0.000647605,0.270059625,3.519848315,15.8289608,53.08123957,112.7245369,142.8041568,0.007513014,0.001891316,0.016188973,1.473189928,2.281022829,8.033788409,0.031807036,8.160018921,27,0.091354935,0.404812108,0.014290897,0.425643,6,0.002776292,0.344458333,40.68537049,542.5,61.90220312,97,0.141613302,0.067668335,0.292626414,0.270084395,0.338864795,0.197261396,-0.200905366,0.073782035,0.495010962,0.413491611,-0.190811587,0.031042713,0.2314876707572143
3,197,4,unknown,3627298,3648298,0.000545541,0.269723407,3.536897963,15.96458425,52.34819025,115.154356,128.3784928,0.007667782,0.001819339,0.01624295,1.616580998,3.154908629,7.979066522,0.033698196,8.115768433,26,0.104361314,0.40431025,0.003846043,0.411549,15,0.002007283,-0.020546875,20.17554964,257.42,61.40724947,97,0.116010681,0.045320704,0.220256592,0.206333638,0.253815136,0.16565882,-0.151554487,0.060240771,0.367567556,0.351004681,-0.114872614,0.022674224,0.24682438079135832
3,198,4,unknown,3637798,3658798,0.002364716,0.272958884,3.509362496,15.61417208,53.08701993,122.6849626,135.3836574,0.007824585,0.00199364,0.021219181,1.888858356,5.718085904,7.939269911,0.020529055,8.084487915,26,0.089748089,0.401662383,0.004102537,0.410268,15,0.003267067,-0.133598958,16.56499889,186.36,57.63201779,97,0.124026389,0.04859036,0.236325359,0.22010813,0.271738613,0.175798839,-0.166579091,0.066177422,0.392994185,0.377228023,-0.121793486,0.02716988,0.24267457310532004
3,199,4,unknown,3648298,3669298,0.001229806,0.273934332,3.473974635,15.35186666,55.00151103,209.9447026,216.1684906,0.00990934,0.005106312,0.055761088,5.201933171,34.46140616,7.923862766,0.016518717,8.016586304,25,0.079437256,0.394359292,0.007736409,0.407706,12,0.007073479,0.027447917,26.54397601,287.13,65.37067545,97,0.211124418,0.076813366,0.411464135,0.364335194,0.464841812,0.292020111,-0.31159611,0.129067134,0.671896636,0.674551768,-0.172804927,0.075125147,0.18307265526792524
3,200,4,unknown,3658798,3679798,0.000190996,0.271927528,3.466514653,15.43688009,54.56180674,179.6483167,144.3634868,0.010247652,0.00501873,0.055761088,5.322229279,35.68796997,7.902701369,0.022781638,8.002090454,24,0.083907445,0.384814,0.004934391,0.400018,10,0.004932775,-0.016552083,23.99687323,287.13,59.60088692,97,0.109109436,0.009461939,0.151155249,0.141204231,0.164822578,0.160410419,-0.130762755,0.069018323,0.224611167,0.387317065,0.038445351,0.034362542,0.21229832165797194
3,201,4,unknown,3669298,3690298,0.00106633,0.272334001,3.485597237,15.515212,52.55781359,57.94342068,58.21026863,0.00786815,0.002143437,0.02086902,1.614274278,4.723361353,7.869259498,0.019697945,7.978820801,26,0.078494732,0.376966333,0.005229421,0.384643,11,0.003377886,0.064057292,7.501781292,40.37,54.05522469,0,0.031754184,0.006085761,0.028920858,0.046605752,0.0382105,0.053679473,-0.010958441,0.005136103,0.049546406,0.084744475,-0.011027162,-0.017434335,0.28459907508035026
3,202,4,unknown,3679798,3700798,0.002232226,0.276250004,3.460746443,15.18093228,53.40114431,94.36830382,115.7241618,0.007905353,0.004325664,0.050998291,4.860932238,33.54597657,7.841177731,0.019816315,7.956314087,26,0.08223607,0.370495975,0.003887651,0.378237,17,0.002449544,-0.004130208,19.17890115,257.92,58.81838074,97,0.107266604,0.049389201,0.210736656,0.201253086,0.245806474,0.151825214,-0.14314031,0.052305417,0.356835989,0.309028304,-0.138242061,0.015792715,0.265635158815422
3,203,4,unknown,3690298,3711298,0.000851894,0.280939394,3.43540245,14.76142836,58.3573487,162.0889777,132.1376595,0.009231404,0.005552265,0.059998401,4.439077751,26.96781561,7.836287199,0.020166971,7.939529419,28,0.078460148,0.370581375,0.003447757,0.375674,18,0.001868556,0.019291667,20.21355932,257.92,66.52950731,97,0.101447827,0.014869605,0.140161712,0.136877212,0.15533925,0.145725369,-0.131247733,0.06339836,0.208749837,0.347538576,0.013520985,0.029413624,0.2482483229004504
3,204,4,unknown,3700798,3721798,-0.00014515,0.272212597,3.5687906,15.97976963,57.4904943,159.0301926,100.7300666,0.008146874,0.004160328,0.059998401,6.607372275,62.42202798,7.831392016,0.02128737,7.939529419,27,0.083245171,0.370282475,0.002786909,0.375674,16,0.001801766,0.125505208,9.345286042,104.97,63.38658147,97,0.050788299,-0.025008597,0.002412769,0.016832931,-0.005359486,0.081987662,-0.036974158,0.035445917,-0.031690995,0.216250931,0.145613985,0.011426781,0.25246947298911016
3,205,4,unknown,3711298,3732298,0.00116367,0.263769184,3.679793872,17.13723809,51.52057245,90.99504656,101.4902271,0.008157523,0.003053772,0.026663919,2.129886036,6.250914886,7.802325803,0.022178206,7.891464233,26,0.081253052,0.366257183,0.002030256,0.370549,11,0.001543318,-0.005640625,7.698816333,49.34,57.52808989,97,0.084230783,0.031117685,0.150702418,0.147850588,0.175672322,0.124028183,-0.096572949,0.038611442,0.253525135,0.249434434,-0.079423995,0.00671594,0.25583777793120605
3,206,4,unknown,3721798,3742798,0.001089765,0.264624247,3.671967521,17.01954155,52.31949773,79.22201302,91.65893598,0.008385183,0.002959724,0.026663919,2.193011391,6.752651381,7.781061063,0.013012542,7.867050171,26,0.073535626,0.364014925,0.00118582,0.367987,12,0.001147792,0.018723958,8.47644915,49.34,59.87096774,97,0.075054678,0.030178185,0.133428376,0.134830562,0.157308118,0.110650307,-0.084656326,0.031948413,0.22646946,0.214596305,-0.081657556,0.001461761,0.2664559359812442
3,207,4,unknown,3732298,3753298,0.002791188,0.267725644,3.629895263,16.54956165,53.05709955,152.4911506,116.5234787,0.009416846,0.00896232,0.091845819,5.636335674,35.77896234,7.758636057,0.021421829,7.856750488,26,0.134115953,0.361751308,0.002291641,0.365424,16,0.001821828,-0.118760417,13.51818444,186.53,62.50678242,97,0.07686246,-0.004140954,0.083057351,0.083724358,0.088621402,0.118547895,-0.073708987,0.046317389,0.11444934,0.282756378,0.070067675,0.01740637,0.2453358623185767
3,208,4,unknown,3742798,3763798,0.001528933,0.26642779,3.572087232,16.35137466,51.61226897,168.1846798,126.3804724,0.009507593,0.00893659,0.091845819,5.657193971,35.99580065,7.732858204,0.013944202,7.823181152,27,0.122296369,0.356519417,0.00428104,0.364143,14,0.003020232,-0.060973958,15.9279492,186.53,62.50678242,97,0.083459119,-0.007706954,0.090719907,0.087407375,0.095059623,0.129578404,-0.078242082,0.052030743,0.123746453,0.315243786,0.089050686,0.022386195,0.23081401862445108
3,209,4,unknown,3753298,3774298,0.000840175,0.272205429,3.455913675,15.324532,52.11952745,128.6283557,124.3513784,0.021337935,0.023922075,0.126298079,1.801702615,2.443072009,7.724677222,0.014665988,7.806777954,24,0.111532211,0.352003025,0.003116373,0.360299,8,0.003403375,0.7206875,28.35702609,292.32,59.66703663,97,0.101920639,0.027135985,0.171213867,0.162072886,0.194627085,0.149147163,-0.122180994,0.055031128,0.277316059,0.327074441,-0.047245733,0.020626319,0.24341027093722975
3,210,4,unknown,3763798,3784798,0.000542709,0.289393068,3.276634263,13.43514288,58.7529976,148.7796394,137.0058288,0.044127095,0.022870651,0.126298079,0.067736922,-0.24725261,7.746618235,0.028637578,7.857131958,25,0.110519409,0.345457983,0.015055487,0.410268,6,0.024770833,-0.586739583,39.78760102,418.75,60.81447964,97,0.116961029,0.03424315,0.192907857,0.184481371,0.218872515,0.163904258,-0.163649426,0.069467713,0.305359856,0.375048878,-0.057937679,0.032030015,0.2561506125340256
3,211,4,unknown,3774298,3795298,-0.000125809,0.301694175,3.204404864,12.5082537,64.21068205,117.1194508,113.6551054,0.050517204,0.009821809,0.089122301,0.862677668,1.141175636,7.770459874,0.014012323,7.860183716,30,0.083592733,0.3317059,0.016110177,0.410268,10,0.009449225,-0.626598958,30.09875031,418.75,43.73101952,94,0.0999244,0.040356621,0.165180135,0.168608363,0.192191109,0.134602363,-0.15477703,0.057028061,0.263647501,0.296801777,-0.091341603,0.021564651,0.29903261668208275
3,212,4,unknown,3784798,3805798,0.000605944,0.304266204,3.136891856,12.06121125,65.93072716,121.9392805,120.2056062,0.048154411,0.007133582,0.080875364,0.633786306,0.875675501,7.769205275,0.010337303,7.86781311,32,0.074470043,0.321050167,0.003125023,0.326987,14,0.002219375,0.60375,5.55729916,57.29,65.41737649,97,0.109419274,0.0469,0.186646878,0.188220278,0.217037399,0.145491797,-0.175840144,0.063685235,0.298865247,0.323206457,-0.110111157,0.026323494,0.30485944752955335
3,213,4,unknown,3795298,3816298,0.001384731,0.298162578,3.138478376,12.38253309,59.93209664,116.3625213,149.6253825,0.05085312,0.010841405,0.112184864,1.672486318,4.360798418,7.760344387,0.013130966,7.875442505,29,0.080213876,0.316576425,0.003101438,0.321862,14,0.002608446,-0.006848958,10.64220508,101.92,58.81838074,97,0.156166332,0.082735369,0.325162166,0.303901257,0.378090416,0.209787307,-0.245763741,0.08509991,0.547191823,0.445422478,-0.236265392,0.038952234,0.2864555751451098
3,214,4,unknown,3805798,3826798,0.001082923,0.294798772,3.185703041,12.82768264,59.1405681,107.6490956,132.1309978,0.076258757,0.031600298,0.192181359,0.729136385,-0.320856893,7.753760456,0.013222304,7.875442505,30,0.081291199,0.314526392,0.004168071,0.325705,15,0.004356267,-0.184171875,24.67014677,251.57,55.38461538,0,0.13150248,0.066623797,0.263783355,0.25086185,0.307390526,0.178474341,-0.200444467,0.070043855,0.442603331,0.375609306,-0.186791772,0.028585466,0.3181416813077842
3,215,4,unknown,3816298,3837298,0.000208019,0.299404018,3.18537087,12.59047288,60.85131894,86.86694535,83.83961851,0.094600112,0.028253146,0.224071758,0.786429804,1.195737447,7.752194196,0.011939509,7.851028442,32,0.078547001,0.327968867,0.022312289,0.394893,15,0.007516683,0.108109375,32.9149104,292.69,72.37479806,97,0.064667824,0.024469302,0.092436997,0.105819266,0.110522306,0.090348053,-0.087748043,0.031382535,0.147336327,0.18412138,-0.054482646,0.002345945,0.36092046223588586
3,216,4,unknown,3826798,3847798,0.001261662,0.307601076,3.062921923,11.61606217,62.18537163,110.0621964,111.4787685,0.081053084,0.028714386,0.224071758,1.362476839,2.577108164,7.758461053,0.015745079,7.867050171,31,0.075604839,0.343162417,0.018499997,0.394893,13,0.012492154,-0.143864583,53.57818793,674.91,72.37479806,97,0.09859628,0.041260201,0.168298345,0.170325476,0.196291506,0.1341599,-0.148279611,0.054200772,0.272477849,0.289713446,-0.098851665,0.018996442,0.33344686637272314
3,217,4,unknown,3837298,3858298,7e-07,0.306775293,3.004361137,11.44829977,61.97127681,126.8782336,122.2553712,0.075004132,0.024800866,0.192588613,1.359842922,2.740450454,7.904721487,0.156990116,8.226013184,14,0.072397505,0.353092167,0.018848032,0.4833,9,0.011460111,0.003197917,60.52752469,674.91,71.64179104,97,0.10705075,0.039559959,0.179353662,0.177902821,0.206847942,0.146521015,-0.159384949,0.061627317,0.2866948,0.326412953,-0.084977296,0.025238829,0.28578654752519406
3,218,4,unknown,3847798,3868798,9.17e-05,0.31388225,2.978738685,10.96150341,67.11610487,109.2639651,69.5859096,0.080707543,0.024712934,0.192588613,0.515088202,0.830407078,8.125187538,0.118447587,8.39881897,14,0.073160444,0.374777967,0.069821244,1.064989,10,0.040713625,0.389760417,46.97068237,472.47,71.94860814,97,0.033962455,-0.006604444,-0.014316602,0.016114828,-0.015667847,0.047601131,-0.04412618,0.021648061,-0.050680552,0.117432551,0.0640685,-0.001324637,0.3273385631436433
3,219,4,unknown,3858298,3879298,0.001452831,0.314749994,3.046361347,11.18820796,71.84750733,109.883737,88.83026695,0.072586878,0.039887187,0.199231837,-0.007692897,-0.661696874,8.213351822,0.051260895,8.39881897,26,0.08093027,0.39060145,0.066835151,1.064989,8,0.037759094,-0.207114583,34.28668383,452.24,70.34482759,97,0.068934671,0.024781932,0.07878161,0.101011572,0.094180092,0.087704874,-0.121051783,0.042427854,0.109979046,0.201612521,-0.038767317,0.012146098,0.3416813067150026
3,220,4,unknown,3868798,3889798,0.001542533,0.294550365,3.37245063,13.8116001,65.12279298,146.5175903,107.9373716,0.038808182,0.040941048,0.199231837,1.475824767,1.09955867,8.16980678,0.058715714,8.333206177,31,0.105076451,0.392298592,0.004442881,0.402581,11,0.005387068,-0.088692708,19.45494837,229.77,69.62637363,97,0.075320901,0.006681528,0.074162745,0.087148515,0.082079204,0.105077324,-0.1058329,0.049535285,0.094021596,0.258548326,0.036740106,0.019629747,0.3003572657953551
3,221,4,unknown,3879298,3900298,0.001254726,0.280681398,3.541045367,15.5350349,57.71779141,108.9614728,112.5133737,0.014227536,0.005454948,0.065355917,4.798597277,32.60429475,8.096231697,0.034574684,8.269119263,28,0.115707942,0.390601,0.002468145,0.398737,10,0.0025945,0.140265625,8.272504929,68.08,67.98283262,97,0.097433269,0.037501076,0.169255857,0.167390944,0.196439097,0.136664392,-0.133955044,0.051491986,0.2769868,0.291325056,-0.088973703,0.016906583,0.2686055640924595
